"x"
"1",655.768878907647
"2",492.652585445032
"3",491.131002646461
"4",332.507260720048
"5",302.601584668785
"6",324.318260603409
"7",254.388295948628
"8",166.42612242547
"9",158.373076101994
"10",162.483533948957
"11",128.591167801727
"12",161.175077194154
"13",155.464451693751
"14",158.043236791291
"15",151.800214271352
