"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"Raw126",0.0292228862127714,-0.0202738815633649,0.0114477459963437,-0.0320567573372476,0.00702599443546406,0.0539824898572192,-0.0108218224843105,-0.0201238412594425,0.0179688924653014,0.0290365397070678,0.0444841796052944,-0.0676383427912196,0.0260657350559668,0.001748349065977,0.0250836471316372,-0.0416446390411846,-0.0243247187753285,-0.0142318310334383
"Raw127",0.0282806996684122,-0.00372632328213083,0.0116203304961929,0.00153739542829546,0.0842406625716771,-0.0208134403562828,0.00683860408511241,-0.0535790127888743,0.0624622767406737,-0.0790859506832656,0.145292467157797,0.0348729379051529,-0.0208628249444341,-0.036971480414368,0.0322275320498379,-0.0103553749657701,-0.0850697894121297,0.0837041640796682
"Raw128",-0.0577935064034608,0.0210595150989056,-0.00181660003842977,-0.0992322145963744,0.0433736869410941,0.0159513460795265,-0.0293535439030295,0.0116881822038554,-0.0363032857041308,0.088500647309779,-0.0625580874983681,0.0046019950380929,0.0223398206749675,-0.0479630773372861,0.0972676249760323,0.0171230068141125,0.00501591287537903,-0.00713976102202532
"Raw129",0.0615229150903946,-0.0180101855516375,0.0330241014326677,-0.0210192355602499,-0.020924191646826,-0.00580903925824906,0.0189118560704019,0.0321883533788586,-0.0232651007377012,0.0251554648699722,0.0383717450821645,-0.00264051953591613,-0.00763343284831034,-0.0744706293500907,0.0747404195845619,-0.0616634417821221,-0.0228223775267476,-0.0155084993512772
"Raw130",0.00701694814446017,0.0140659117020191,-0.0302679532968988,-0.0204985893708813,-0.0621963700107431,0.0733477243018223,-0.0563125504568086,0.0394867672153614,-0.0302226294722709,0.0646354458222016,-0.00331369560683379,-0.0226554015584706,-0.0388738817802809,0.0339887407141777,-0.0165394246542926,-0.0151829904288025,0.0607312346204558,-0.0820380464805168
"Raw131",-0.0483498081850204,-0.0103684039913773,0.027865851722028,-0.00793444549606101,-0.00926754702713137,-0.0474848049133213,0.0659470077685385,0.0168802140324381,-0.013714141076724,0.0191445117467482,0.00809581762727256,-0.0132032829313494,0.0382749128645329,-0.00168476356703332,0.0378520609137633,-0.00703941280084904,0.0418988377365388,-0.0255360653466402
"Raw132",-0.0168224784033066,0.0490378374293357,-0.0574351283243655,0.0384701784956643,0.0088634327496684,-0.0216753863760257,0.0115902442942738,0.0218680122582105,-0.0162755969649,-0.026685236460587,-0.00395239399422872,-0.0109225765296627,-0.0774663562503984,0.0591221451074215,-0.0392292863679484,0.0423749043929422,0.0379926768778894,-0.0423335521772932
"Raw133",-0.0347527235883461,-0.0639473836376549,0.0461493434816619,-0.0155589146104358,-0.00136777033648456,0.0463098349507277,-0.0511665794590063,0.0326513741100905,-0.0281555236852448,-0.0141401875578465,0.00205316740549679,-0.0252872542501442,0.066700202528966,0.040493657050352,-0.0275218875190775,0.016282300673426,0.06696009727115,-0.0772895686777685
"Raw134",-0.00516315095121863,0.00675518132053998,-0.0372914522786049,0.0522350708897609,0.0163054727949199,0.0114869184679772,-0.0746709331660691,0.00556211195333452,0.00673123051981027,-0.0779960199687155,0.0507844937195886,0.0322633724885308,0.0276753617722775,-0.0248341972629985,0.0132913204861293,-0.0111152831495148,0.00294276854959341,0.0356480919522259
"Raw135",0.02336286612694,-0.0203704608650966,0.0267195014885182,0.0496543282718635,-0.0310145772764347,-0.0539923948819245,0.0434755509365864,-0.0511761110149412,0.0661005624445051,-0.0394653686361886,0.079079467203263,0.0445948839818406,0.0615231727884681,-0.0504591170808061,-0.013494706712426,-0.0351156352836172,0.0730676987683464,-0.0505891277389091
"Raw136",0.0660204463113306,0.0165009734626361,-0.0123469675186402,0.0235348985101486,-0.0200650593190651,0.00415546384921769,-0.026246223926846,-0.000235325166902529,0.00489511003589307,-0.00463644972520095,0.153910150883378,0.0329509903051944,-0.0317780587449582,0.0752359157745143,-0.0345967623721329,-0.145430653486994,-0.0296885062427196,0.0208546877362891
"Raw137",0.0231375096557535,0.0105252177081948,0.00626244310825198,-0.0399539380026898,0.0397073099453721,0.022992556409849,-0.00251723088020687,0.0129879820724494,-0.0379107861399717,-0.00924339447087362,0.073766076941981,-0.0293696480422857,-0.0206779032638555,0.0253798824050853,-0.0528876128809606,-0.00663640270276219,-0.0330567826586089,-0.0123256590423419
"Raw138",0.00551361947827682,-0.0194645610854103,0.0211431302987332,-0.00241032038588946,0.0128277113159276,0.0118857400956204,-0.052419907231615,-0.00430042169928419,0.00781973375484363,0.00617096681705979,-0.00288762171282944,0.0416326222180911,-0.020892740890253,0.0530582190298518,-0.078273701920529,0.0617186584081776,0.00179741211613627,0.0215077328858343
"Raw139",-0.0498254926842482,-0.0294704489951443,5.37529498951371e-05,-0.0200626436655631,-0.0187249406310616,0.0654075642641577,0.0425146207620132,-0.00555791008509132,-0.0055708197729512,0.0391829466559624,-0.0310170754377507,-0.10535530321574,0.0616539653632865,-0.0292239224194504,0.0761079072912635,0.041673626083061,0.0189682728980239,-0.0108389364926073
"Raw140",-0.0479027557468426,0.00382864969826453,-0.0370532749635665,0.0118716406871609,0.0153280033397617,0.0151171156255934,-0.0117657778741862,-0.0380052030205995,0.0249341458786396,-0.03387792899467,-0.0150094307265248,-0.0256641852000246,0.0197251965558122,-0.0147731247570807,-0.0391359115705312,0.0198943909233169,0.0480687961693711,-0.0546711611186519
"Raw141",0.058009589951987,0.114322083678381,-0.075186987981182,-0.0184289833851386,-0.0605292529582837,-0.0510225157943565,0.0354484526780705,-0.0699048133595789,0.0614723951662163,0.10486904505359,-0.0675891110040381,0.0240229050919971,-0.0306473146100172,-0.0413644486097755,0.0119733869830549,0.00331369432810276,0.0016202165592491,0.019025709048245
"Raw142",0.0747872436686869,-0.0242752544527559,0.0361238789038876,-0.0378395439478629,-0.00857308112290311,0.0455412358902242,-0.0316359519763249,-0.0455509302729683,0.0488042377950536,0.0499694268558213,-0.0375458594382803,0.0128823666562805,-0.00775539145000542,-0.0668513283260457,0.0948727402011607,-0.0497082506217594,-0.00930502656669358,0.00541168427458106
"Raw143",0.030997706259883,0.0111403445648696,-0.0222725062431931,0.0224401786388381,-0.015130536185813,0.0137128460816142,-0.0372361297580393,0.0559033784441343,-0.0502202365970392,-0.0209040706930251,-0.0500481405363904,0.00422377843076644,0.0837985232111741,-0.0151131447800633,-0.00616570101009167,0.0263288470865932,0.0515060296888912,-0.0422330225504097
"Raw144",0.0151901367341933,0.0284906739700276,-0.0118070589934956,-0.0621627198076864,-0.0335619726298212,0.00969842942676083,-0.00519374400241002,0.010869627656278,-0.0173353520688921,0.10478657373904,-0.00243862115654493,-0.0107845659593222,-0.0885669889314713,-0.0730615935125112,0.0700712528671362,-0.0276775782696389,0.0022052219545084,0.0166078779011087
"Raw145",-0.0371212047185722,-0.0758255900707094,0.0676575794317612,0.000601323078706873,0.00253420205639554,0.0340281048913592,-0.0623689053853722,-0.0173964473925477,0.018106526969558,-0.00719405878648265,-0.033289547478433,0.0382484513834521,-0.029651525063075,0.0154592474859992,-0.0116262195869031,0.0297571195834544,-0.0347055639194641,0.0329093599120039
"Raw146",0.0118776401746554,0.00165047704577575,-0.0250586935519717,0.00570320651187468,-0.0638656146320709,0.0569716233894854,-0.0351865301318759,0.0376991357797414,-0.0444681321439693,0.0644811682924791,0.0587936062243764,-0.0362590345751512,-0.0542315383682612,-0.000447892840969333,-0.00291091862981328,-0.0418022477951411,-0.110993284116985,0.0878417559683456
"Raw147",0.0548700245649775,0.0661473562041465,-0.0379501984946237,0.0215184125461835,-0.0112181900602089,-0.0794572486375442,0.0635564386651416,0.0482647133541034,-0.0156613246814618,0.0054628659564584,0.0367584051879483,0.00680091349975167,-0.0577528746566891,-0.0509673552519574,0.0615682221417227,-0.0461708294716185,-0.0345565954315326,0.0373745994623121
"Raw148",-0.00295937987691674,0.000261869977575164,-0.0143402609901579,-0.0203312510378488,0.0460324777135661,0.0512158419030669,-0.0982241381608629,0.0405376419548565,-0.0351238978352794,-0.0398439875321133,0.0693514411508842,0.0159272274174416,-0.00569055753499803,-0.0264448966705774,0.0415381248270948,-0.0685629285488732,0.0177793610619616,0.00108007613703864
"Raw149",0.0680885694890119,0.0544716427777043,-0.0532269264120422,0.0494056415644352,-0.0160729112962589,-0.0375570896069565,0.0587570215515391,-0.0245798869869172,0.0549857655605328,-0.0320351119443214,0.0576976653894007,-0.0288041427613894,-0.00993732777991642,-0.0208313440274715,0.0111319395811865,0.0148107053235116,-0.0416268277384656,0.0207914735847095
"Raw150",-0.0165750728911495,0.0641480890225838,-0.0888478586200442,0.0577886193094971,-0.100721653007104,-0.00300960269054721,-0.0207869473155948,-0.0917490380410384,0.0833855399557165,0.08654057339281,-0.00544548105641093,-0.0134025688956457,0.0250987942114821,0.0530966595023721,-0.0940320238411278,-0.041845400438603,0.00379334111566656,-0.0490275299532747
"Raw151",-0.0762159830896988,0.0485879616467459,-0.0261434324951485,-0.0173496126671054,0.019776635956171,-0.0509662495201476,0.0229449516791602,0.039523509930023,-0.0259347581869582,0.00761745387926927,-0.0132024259206234,0.0191180514722694,0.0414847489064566,-0.0300955269113026,0.0284786555691545,-0.00345423582552635,0.0256134691707181,0.0112483834090238
"Raw152",0.0274087535880109,-0.0088461583668531,0.0501972780334773,-0.0372701139707482,0.0574777030086145,-0.0587313670678623,0.0513077371742934,-0.019418638862252,0.0203530280077118,-0.0100799130959517,0.0330843184804856,0.0442134008903266,-0.0188493674977107,-0.0491591838783132,0.0581528108276645,-0.0519301617744962,0.00396525312159044,0.00744506527374155
"Raw153",-0.0147590489325736,-0.068874811304243,0.0472914498209517,-0.0164397827304894,0.00678035914915597,0.0616289458018522,-0.0626714760952298,0.0421076853863921,-0.0229640914646377,-0.00527524906550132,-0.0570667262057854,0.00608307632516943,0.0451471065121993,0.0657819815755402,-0.0373483026926623,0.0121097653694388,-0.0693313598669534,0.0750249826514951
"Raw154",0.00881673517691283,-0.00631456941179096,0.0649802419065266,-0.07206639053187,-0.0321364049315944,-0.0758607412211706,0.0656121228603152,-0.00332776109158297,-0.0236925304965993,0.12648543192606,-0.042116312583242,0.0346398561125408,0.0113265521372952,0.0327835046962863,-0.00970459912505382,-0.0144200614248797,0.0146357283069009,-0.000334604213888167
"Raw155",0.00910835857389001,0.0108283046370314,-0.0390345351497604,0.0792140889742828,-0.0349919518630022,0.00522481618081358,0.00669735877039128,0.0441998901723956,0.0019576449493175,-0.0353342950695133,-0.0390379407862342,-0.0404030571934231,-0.000425535076728394,-0.0210649119392479,0.0258476850653775,0.0700970435515004,0.00654297493543721,-0.0293393197994928
"Raw156",-0.0318587252412643,0.0406465133749025,-0.033177807958701,0.00278549316950513,0.037382485162912,-0.0210675645414271,-0.0713499651336607,-0.0236367896007865,0.00508048644552083,-0.0385099559186165,0.0412308265572566,0.0782700876100931,-0.0265550160498333,-0.00187242660334959,0.0162397371167283,0.0359839774834403,0.0650836189294255,-0.0494166782142397
"Raw157",0.0188301863941517,0.0757289093715725,-0.0657571639581673,0.0314606880675727,-0.0273017293536082,-0.0566444277980929,0.0222309717063539,-0.0154483471769067,0.0075190301791376,-0.00732837771572207,-0.0201044371055417,0.0169204085843329,0.0616904135630671,0.0314094148845576,-0.076825795077046,0.0193113042795312,0.057709468131856,-0.0677784809525053
"Raw158",-0.0316368654927227,-0.0220301315115439,0.0293956090505967,-0.0464249082963248,0.000254588375230963,0.00705774211572356,0.0273310329134616,0.00384713671599347,-0.0280508488754872,0.0423415814812615,-0.0254398922222748,-0.0306457564087109,0.00855920878942918,0.0572206661939134,-0.0400455021741899,0.0281272638812842,-0.0879974211422821,0.0703145110492458
"Raw159",-0.0969619100675919,0.0158202797630631,-0.0168916113838541,-0.0340070547383223,0.0418093125886102,-0.00830069106606227,0.00816047741700713,0.08454118502221,-0.10327901887131,-0.0264157401176676,-0.0731734432145094,0.00760673443902947,0.0180787345282918,0.0200529384232389,-0.00573702030312867,0.123160313215654,0.0365128715332285,-0.0498189457258309
"Raw160",0.0363449906135858,-0.0125928770518507,-0.0319360156477014,0.0194129333151134,0.00942144138909777,0.104041450001581,-0.0167028411390881,-0.00393551563731605,0.00690083646851694,-0.0283339076394677,-0.0307226477455782,-0.0980048169234169,0.0531566918175168,0.0182819508073595,-0.0633329698635559,0.00509516408212989,-0.0137595804060199,0.00333546937588848
"Raw161",-0.0420165007000462,0.0360502385528928,-0.0235987540261593,-0.0197175675246221,-0.00281159253329045,-0.025156753421101,0.0606457499752487,0.0481453959664385,-0.0616542918063016,0.00630517998435288,0.00631533487034057,-0.0228720974698893,0.0290643376005154,0.0789062630861126,-0.0615346799656951,-0.0254053113678176,-0.0254200368184924,-0.000922500699262201
"Raw162",0.00319191265211204,0.0103474837678146,-0.0241051152316146,-0.0227273350210267,0.00873866036919377,0.0637720453216892,-0.0298899128124435,0.101583162669004,-0.117208346991358,-0.0107140899008625,0.000970541165830749,-0.0423686973060789,0.0117434706725336,0.000605475744660189,0.0295250349910301,-0.0098010177552389,0.00621770316880891,-0.0293135372596365
"Raw163",0.00464964652771855,-0.0492941326457138,-0.000291879804833643,0.0761171109189634,-0.0271023949259783,0.0642843130530091,-0.0418015945863861,0.0458759195333038,-0.0472170206966291,-0.0757860759485413,0.00610605018994539,-0.0399937857867069,0.0637858078262197,0.0416205482845659,-0.0462139011547936,-0.00943493917879812,-0.0629481911859911,0.0253891763211937
"Raw164",-0.0493902456628526,-0.0552691555463297,0.052931075437905,0.0145157457072016,-0.0912465508587104,-0.0134566547017507,-0.0173721794471276,0.0124712967171873,-0.0149531163835491,0.0669400252813904,0.0395954150109082,0.0504554483959734,-0.012970689440021,-0.0630711221885949,0.0695276538951133,-0.0714131195701327,0.0563301935758502,-0.0273016570516023
"Raw165",-0.00566661840372513,-0.0207715817753736,0.0299637822989405,0.00708426675824724,-0.0354217881972114,-0.0348573881057362,0.0252443818538916,0.00640648137022527,-0.00998279095685139,0.0254094489318152,-0.0647532120743326,0.0274258760975084,0.0499704251313335,-0.112260578413778,0.0786689027131018,0.048470439811904,0.0292181004837875,0.0149868199942627
"Raw166",-0.0127219387422686,-0.115824186406782,0.0573426472302286,0.0622615931780373,-0.0163517845624872,0.0711965858135548,0.0190598040627163,0.0567514298558867,-0.0643892896040918,-0.078764791060358,0.0189936018461347,-0.0938730525644497,0.0103998463432316,0.0570564767661985,-0.0255485163133146,-0.0114243711095711,-0.0327471467123421,0.0217526948104868
"Raw167",-0.0652195071175305,0.0219645113495544,-0.0157277785018597,0.00127535228520384,-0.00555468510879077,-0.0623518828340098,0.0473115884652707,0.0466944224360381,-0.0522656661137137,-0.0368953230381546,-0.00486385518089952,0.00786564083341977,0.0380166607330736,0.000282401708743886,6.06455450948359e-05,-0.0431585603032352,-0.0183140370391544,0.0262333956809298
"Raw168",-0.0113703152488711,-0.0540395166234298,0.0632065378685807,-0.0840065322652702,0.0968254483727933,0.0183578801367722,0.0118784927558247,-0.0488654555277753,0.0425543013121331,0.0311822289003048,0.0260290765563416,-0.0559324940486324,0.00538835721643315,-0.0462855423055207,0.0398397911077016,0.0185788568795327,0.0808000149110983,-0.0929523571559689
"Raw169",-0.0685905142424172,-0.00166479631268173,-0.0263631608047214,0.0381502446308773,0.0170332788469308,0.0301263718699403,-0.107537204796624,-0.016768445384362,0.0288065295664298,-0.0682324635660363,0.0182813886323841,0.0727468887277722,-0.0193105976413134,-0.0344347485956475,-0.0299631827334994,0.00917184689276795,-0.0214400701448803,0.0335841891058425
"Raw170",-0.0522302078261253,-0.0625096112121562,0.052421075276801,0.0602701011871204,-0.0524089015991866,-0.0376440275583236,0.0261141989676866,0.00334824079495892,0.000103070229471284,-0.0178316165275746,0.0265011840445085,0.0237777936671526,-0.00529333588185437,0.0459946083611037,-0.0292653521680157,-0.0220637129251712,-0.100231489038257,0.096224879090435
"Raw171",0.0436205852155694,0.0327020369712951,-0.0491400702395028,-0.0337806318568232,0.0331287125726165,0.0645902155204009,-0.0726542885430443,-0.0079134019624359,-0.0237717927463715,0.0181777938062767,0.0468592840017379,-0.0168550909196844,0.0574053455890128,0.0505901962321417,-0.0890326184783317,-0.0342670952546945,-0.0305699684950628,0.0137401817863668
"Raw172",0.121333167021538,0.00480571134306138,0.00783865636013593,-0.0447589473352006,0.046001482997303,0.0392973789397748,-0.00561244104158593,-0.0447938638312379,0.0734010020103873,0.0316106708357901,-0.0683162165467538,-0.0587295236599665,-0.0235283336352579,-0.108637183121872,0.100613521966823,0.00722240015811787,2.44331462208458e-05,-0.0225021201751289
"Raw173",-0.000784508483497645,-0.0218498536283148,0.0042039348309324,0.0268456740809951,-0.00063209952516252,0.0319047314010136,-0.0414225384977947,-0.0192670540052931,0.0382276895715438,-0.0185342066681937,-0.0402993990133911,0.0223984343504493,-0.0249296605382448,-0.0302926626993545,0.0223574970945075,0.0312682044606445,0.0154955297695828,-0.0146826583634984
"Raw174",0.0684760427641992,0.01072139484256,0.0210910093966207,-0.0636281477998256,0.0370387020627896,-0.00457917280686675,-0.00513665146141921,-0.0901520170945667,0.0768860819812607,0.0235211522115959,0.0277922195333223,0.00584026686512406,-0.0166564008088864,0.0493638037909045,-0.0554380752458344,-0.0173566624470601,0.0291021651496847,-0.0132965041025427
"Raw175",0.039472744230146,0.0447403218130975,-0.0305270780067959,0.00810462246907959,0.00185270544816807,-0.0248493948698128,0.018636310114292,-0.0456370914216447,0.0442352534100887,0.00792267701971375,-0.00285706873870359,0.00600160944336647,-0.0111577794945221,0.0191796404955136,-0.045105675506123,-0.0146514885633528,-0.00588503274111683,0.036337663734112
"Raw176",0.0557677919036811,-0.0335815954173008,0.0254991287933825,-0.0114638164648307,-0.0251629958949341,0.0513003200155865,-0.10110010072757,0.053861422815707,-0.0557400712630478,0.0154325554876857,-0.00787379784751683,0.05601426627461,-0.0298155772003502,-0.0269920996026584,-0.00437806952913608,-0.0226743076217282,-0.001056673506322,0.00311328695240095
"Raw177",-0.110647705415076,-0.0494520599913563,0.0426672048648635,-0.0244230896848123,-0.0580093763995915,0.00358519983247942,0.014063110394943,0.029078881095657,-0.0349731340847172,0.0613726347376342,-0.00657283117141941,-0.0324265932390792,0.123097722052981,-0.0382760291668675,0.0497923694652495,-0.0787793344101185,-0.00497479610842604,-0.00675550179865275
"Raw178",0.043343904954534,-0.00128513098424568,0.00976743633623441,-0.0212984639533455,0.0317920243344846,0.000689378190107596,0.015422161258177,0.00686753064474498,-0.0151464920318327,0.0191718745344501,-0.0345567457823391,-0.025707232935629,0.0250590613295187,0.0283627832012678,-0.0516049480715106,0.0374571634444483,-0.0605906040078917,0.0475174230457376
"Raw179",0.0143963150807386,0.0353472677503266,-0.0175636632136552,0.0139716608743666,-0.0178680656646715,-0.0567629339295074,0.0153705289733821,0.0372436974148992,-0.0559391423006337,-0.0142762989315715,0.0218345940047061,0.0351031928829196,-0.00657486722177757,0.0195045691455361,-0.0376365562360445,-0.0647732851269052,0.0395110875289735,-0.0431212497321008
"Raw180",-0.0205086123060583,0.028684826926183,-7.25659745901882e-05,-0.0204565726909846,0.0522156182810738,-0.0488045632553284,0.0731515370309278,0.00912605845802342,0.00299384084252129,-0.0189321722919692,0.0398329198575402,-0.00358130849273545,0.0747343096437477,0.0262101502285872,-0.0164044039389682,-0.026034559609039,-0.00794109327410891,0.0234655448198731
"Raw181",0.0230503331960375,0.0135959545669683,-0.0370273246489996,0.0440912293574043,-0.02915121932512,0.0158213127274122,0.00699211239674498,0.0241969865435796,-0.0178568984267364,-0.0324283603419202,0.0892408265310381,-0.0375521659230609,-0.052305920977508,-0.0193495153768604,0.0358721603259736,-0.0735994487352492,0.00596784992500795,-0.0238760079486439
"Raw182",0.0267168996964512,0.00144929148977815,0.00666145283069861,-0.00732938990904867,0.00365762903890874,0.00483229172155218,-0.0429555167647057,-0.0372687177839906,0.0510531058959802,0.0206671403212548,0.0212854106528648,0.015168087217725,-0.0244953147902107,-0.105217981944092,0.0854943562653668,-0.0207400777823814,-0.0167231716870124,0.0403335990596115
"Raw183",0.038800738626539,-0.0287108806939482,0.0252561817336082,0.00404444938632917,0.00911709222481092,0.0169397421347866,-0.0370155684100082,-0.00201583055647477,0.0161520156763681,-0.00742962442203251,-0.0148233685612027,0.0289844862260719,-0.0289767451359594,-0.0642047366391994,0.101220580460076,0.0410220537713171,0.0221066868907169,-0.0130271372335313
"Raw184",0.0363898145140378,0.0466385474990462,-0.0492698566985884,0.0348849724611524,-0.0155918307375658,-0.0122498714029217,0.0253475024943345,-0.0338410414478836,0.0377897806178967,-0.0128809087966501,-0.0159988109442752,-0.00446675015740545,0.0356157049737109,0.0238035758600639,-0.0320673929347273,0.047743808685425,-0.031644203274225,0.0364561727432585
"Raw185",-0.00270079144279335,-0.00204467539680977,0.0575941976111761,-0.0832141783653028,0.0311636312054533,-0.0504679231250727,0.0160951971213224,0.0212062314019988,-0.0466653568976367,0.0656531586295543,0.0102677197077342,0.0504065328638494,-0.00315875782805144,-0.00996471079040123,0.0229083658726814,-0.074557300086865,-0.0612037121228943,0.0744373634596771
"Raw186",0.0113208156416778,-0.0506876214007757,0.0341839506246053,0.00769023651720923,-0.0165278977308903,0.0400613862359896,-0.0357243836539927,0.0244579259948756,-0.0185125554114056,0.0141829761961839,-0.014323435416561,-0.0125036809030794,-0.0403900421472625,-0.0710641276054986,0.0790231322477916,0.0498853042593509,-0.0135872641267331,0.0173146097797041
"Raw187",0.0556803090289992,0.0548634746011605,-0.0292010419473717,0.0286012916804964,-0.0589466175911692,-0.062661947129045,0.0639511465052265,-0.0260836413827622,0.0136970854822546,0.038459318563322,-0.0336503509444248,0.0134296365741046,-0.00200920900746507,0.0451014165948595,-0.0668233659246288,0.0242733003165872,0.0482271947773774,-0.0320081897673808
"Raw188",-0.0502188812258251,-0.0318490689059786,0.0474442410929257,-0.0369138703411075,-0.0103288760150771,-0.0153622927553451,-0.0719974716664738,0.0626719671043078,-0.05417537999875,0.0537592538730689,-0.0568474499145984,0.0878344297729286,0.000630314449089133,0.000787746131468301,0.0335954710987746,-0.0415140956268842,0.0751104293461222,-0.0242631323663529
"Raw189",-0.00222619375075363,0.0236637032101397,-0.00438523348616434,-0.0275971711773422,-0.0109209488073689,-0.0163141345970861,-0.0215232436762548,-0.0135721393045549,0.0183330499364204,0.0212828100224103,-0.0183088147759897,0.0471010520454733,-0.0469962782802539,-0.117198341538622,0.117205633826975,-0.012884796423984,-0.0121264018472676,0.00881948790193132
"Raw190",-0.00176978450292574,-0.0575610141114523,0.0258757655931603,0.0345094670342807,0.0194806521746972,0.0379691779684797,-0.0245453105141659,0.0114464617010032,-0.0364861655905425,-0.0744172713264346,0.0132482998192902,-0.0140583700629714,0.0404716974949823,0.0645218610710404,-0.0646853427385513,0.0282067688453869,0.0448911211801655,-0.047043885439419
"Raw191",0.0288353497310842,-0.0203696826582876,0.0474904105015816,-0.0355882979065569,0.031624803677565,-0.028208289597641,-0.0139721311561325,0.097505377138017,-0.0937928153046874,-0.00833902023852579,-0.0167953277909911,0.0728883560993882,-0.0561385106477338,0.0149749991426053,-0.0143386424289309,0.0603051569119085,-0.0106479613775446,0.0125112154465378
"Raw192",0.0615777022987638,-0.0490621483042818,0.0493440275910071,-0.0294538497195056,0.0156392547622509,0.0419790031221587,-0.0252439590408932,-0.093891780553397,0.0959639260588178,0.0040323843357135,-0.0113351640873191,0.00576370238464013,-0.0149584149231949,0.023557661083299,-0.0167924231949062,0.036137236897526,-0.0416523469437051,0.0610721061064826
"Raw193",0.0373239422979322,-0.105568089705522,0.0887522380850456,0.0562190296342605,-0.0489575340029861,-0.00610506486023382,-0.0349974257462084,0.0140554833667378,-0.010226861203693,-0.057394195299684,-0.0154891239172755,0.0761090585865287,-0.0362637902581145,0.000379419068294878,-0.0500327423247271,0.0305405522385811,-0.0419172460545062,0.0786599183935354
"Raw194",0.0728672466033919,0.032604140838914,-0.00760616196930375,-0.00627621356249621,-0.0360630317937289,-0.0283280678106471,0.0477505102485466,0.0859690141594606,-0.0863616808414661,0.0436677879406625,-0.016885460568796,-0.00310206775114928,-0.0263958807059646,0.0686489794902504,-0.0160715552170384,-0.000970879943687427,0.019871553821676,-0.0548537771472212
"Raw195",-0.0477065908604491,0.0456803894305336,-0.0432729253776455,-0.0262918315859945,-0.0233959167483913,0.00219960964293452,-0.0457635085353925,0.0508729935167598,-0.0932175026545735,0.0421610374256483,0.0102133825398995,0.0329929908739607,-0.0235125057082169,0.00344153819746604,0.0511762082556975,0.0180376528673697,-0.087619648001694,0.100575875001196
"Raw196",0.0314157680250675,0.0380822237746293,-0.0649534291774571,0.0409878323873471,-0.0556997496997611,0.0309067603149957,-0.0135679471212398,-0.0399728352717911,0.0414963022211303,0.0157587720407813,-0.0482284949302429,-0.0141634363649477,-0.0221826657110959,-0.0167414450499341,0.0205168421267133,0.0468164577963865,-0.0369642004266495,0.038482436098363
"Raw197",0.0128880464459426,-0.0782001681911934,0.0513014076455911,-0.00670590002339448,0.0241512664449233,0.0771044736996746,-0.0309602946981033,0.0773279847606569,-0.0892943336454574,-0.0492729838548853,0.0314670076584383,-0.0509635517497622,0.0527748354787491,0.0214705462446419,-0.00154618455811168,0.014689838037122,0.000424659311594981,-0.0281393484942138
"Raw198",0.0625650617965772,0.0359950356692926,0.0175298378874876,-0.0501541760789211,0.0235305417149948,-0.0811480246300908,0.0487409965857306,0.0201802796823774,-0.0377628809317107,0.0560977219684732,-0.0516082168957898,0.0576757686552006,-0.0389196576190364,-0.00746481515138918,-0.0124640093448578,0.0227685419483222,0.0213983545192477,0.00834661623256926
"Raw199",0.0209345624391078,0.0157923138433713,-0.00870243927109609,0.00108860671356213,0.00451863156081065,-0.0183554268287795,-0.0693301844919755,0.0479082676153658,-0.0667461435205227,-0.0124561535077098,-0.0287273618682667,0.0771277915009575,-0.0919012051167722,0.0132714538402116,-0.0232340305622714,0.0735383576175535,0.00986032670208313,0.0303789767133148
"Raw200",-0.0754423420027018,-0.0818517245809059,0.0610202403344951,0.0109027737495898,-0.0484188794084093,0.0149156921636826,-0.0271582024112842,0.0219292358398438,-0.0256343688320426,0.0202479220419604,-0.110645175268687,0.00985687625061796,0.0646695387625998,0.0533631291614933,-0.0779631088122478,0.0850748175199694,0.0615241938123185,-0.0586788167574428
"Raw201",0.047582044569063,-0.0895390682279211,0.0492031100149175,0.02690526395213,-0.0124179020758356,0.10235112375798,-0.000236391592079128,0.018941874332367,-0.0249037833446565,-0.0126942122165761,0.0470100213364096,-0.0990825341911523,0.0756647392240791,0.0794513610814007,-0.0243054645535993,-0.0394863608029533,-0.0408984245781482,0.0254086095631424
"Raw202",0.0161942685499591,-0.000150833808666768,0.0188992297779235,0.0345675781102662,-0.0532978486116578,-0.0705646659645873,0.0357542360286406,-0.0256090378666517,0.0263806728243493,0.0134909642826944,-0.0364711329589821,0.0546419370007093,0.0345914398233313,-0.00408678176294071,-0.0449253601632719,-0.00606507887891878,0.0389970225977263,-0.0378663637532147
"Raw203",0.0479763289679179,-0.0856235716016991,0.0748575887092466,-0.00700572479943684,-0.0665029837147083,0.0446498130082667,-0.0581869110624191,-0.00350510244964664,-0.00455112729023116,0.0535780797376495,-0.00739324204804878,0.0326287973199812,0.0415828195302717,0.0233068491235218,-0.0255465316461284,-0.0298129107050902,-0.033020838730998,0.0682479246026823
"Raw204",7.77953550797483e-05,0.0446475391943403,-0.0785900556241532,0.00518161332981961,-0.0345919544509705,0.0740471500475498,-0.0204611788630839,-0.0996992466059188,0.0634488954410991,0.0503734060670857,-0.0278295458911132,-0.0530811560473766,0.0416155303347289,0.042314214562205,-0.085644935223371,-0.0518050327847119,-0.119513139102449,0.0784744871513174
